2009-10-26 11:08:38,0,0
2009-10-26 10:55:13,4,4
2009-10-26 10:50:37,4,4
2009-10-26 10:50:25,0,0
2009-10-26 10:50:00,6,6
2009-10-26 10:48:22,5,5
2009-10-22 12:43:00,10,10
2009-10-21 12:20:12,1,1
2009-09-01 08:46:17,15,15
2009-08-26 14:46:49,60,60
