2009-10-29 23:31:01,2,2
2009-10-29 14:41:40,1,1
2009-10-29 14:41:33,4,4
2009-10-26 14:41:47,6,6
2009-10-25 14:41:56,3,3
2009-10-22 14:42:00,4,4
