2009-10-23 05:33:05,100,100
2009-10-23 05:32:57,100,100
2009-10-21 11:46:29,100,100
2009-10-21 11:46:08,2.29999995231628,2.29999995231628
2009-10-21 10:58:54,100,100
2009-10-21 10:30:47,2,2
2009-10-21 10:29:59,1,1
2009-10-10 10:59:18,50,50
