2009-10-28 19:06:06,45,45
2009-10-21 20:08:55,5,5
2009-10-21 19:01:46,2,2
2009-10-21 19:01:45,1,1
2009-10-21 19:01:44,1,1
2009-10-21 19:01:42,1,1
2009-10-21 19:01:40,1,1
2009-10-06 18:24:40,478,478
2009-10-03 03:55:06,21,21
2009-10-03 01:27:25,10,10
2009-09-29 07:53:14,4.44444417953491,4.44444417953491
2009-09-16 18:53:07,61,61
2009-09-15 18:37:08,5,5
2009-09-15 18:35:59,101,101
2009-09-15 17:07:44,10,10
2009-09-15 16:47:54,100,100
0000-00-00 00:00:00,63,63
