2009-10-23 07:51:37,1,1
2009-10-23 05:32:28,50,50
2009-10-23 05:31:57,100,100
2009-10-23 05:31:42,20,20
2009-10-22 17:37:12,6,6
2009-10-21 10:39:35,100,100
2009-10-21 10:39:26,6,6
2009-10-21 10:39:18,5,5
2009-10-21 10:34:47,2,2
2009-10-20 10:35:12,1,1
2009-10-10 10:33:00,1,1
